rank-number,rank-year,index-name_en-US,rank-value,patron-source,patron-industry,lastseen-country
5752,12024,Ales Zavoral,"$2,000,000,000",E-commerce,Fashion & Retail,Czech Republic
5753,12024,Zhang Fan,"$2,000,000,000",Touch screens,Technology,China
5754,12024,Zhang Shilong,"$2,000,000,000",Semiconductor,Technology,China
5755,12024,Zhang Wanzhen,"$2,000,000,000",Electronics components,Manufacturing,China
5756,12024,Zhao Hongfei,"$2,000,000,000",Software,Technology,China
5757,12024,Zhou Jian,"$2,000,000,000",Solar energy equipment,Energy,China
5758,12024,Zhu Yiwen,"$2,000,000,000",Healthcare,Healthcare,China
5759,12024,Mohammed VI,"$2,000,000,000",Investments in SNI and Siger Holdings.,"Royalty, Diversified",Morocco
5760,12024,Felipe VI,"$2,000,000,000","Oil, real estate","Royalty, Diversified",Spain
5761,12024,Tamim bin Hamad Al Thani,"$2,000,000,000","Royalty, Diversified","Royalty, Diversified",Qatar
5762,12024,Willem-Alexander,"$2,000,000,000","Royalty, Diversified","Royalty, Diversified",Netherlands
5763,12024,Adnan Khashoggi,"$2,000,000,000",racketeering,Grey Business,Saudi Arabia
5850,12024,Roberto Angelini Rossi,"$1,900,000,000","Forestry, mining",Diversified,Chile
5851,12024,Mika Anttonen,"$1,900,000,000",Oil & gas,Energy,Finland
5852,12024,David Blitzer,"$1,900,000,000",Sports,Sports,United States
5853,12024,Julio Bozano,"$1,900,000,000",Banking,Finance & Investments,Brazil
5854,12024,Nikolai Buinov,"$1,900,000,000","Oil, gas",Energy,Russia
5855,12024,Nicola Bulgari,"$1,900,000,000",Luxury goods,Fashion & Retail,Italy
5856,12024,"Howard Butt, III.","$1,900,000,000",Supermarkets,Fashion & Retail,United States
5857,12024,Stephen Butt,"$1,900,000,000",Supermarkets,Fashion & Retail,United States
5858,12024,Jianxing Che,"$1,900,000,000",Furniture retailing,Fashion & Retail,China
5859,12024,Chen Huxiong,"$1,900,000,000",Stationery,Manufacturing,China
5860,12024,Chen Qiongxiang,"$1,900,000,000",Batteries,Energy,China
5861,12024,Chen Zhisong,"$1,900,000,000",Communication equipment,Technology,China
5862,12024,Manas Chiaravanond,"$1,900,000,000",Diversified,Diversified,Thailand
5863,12024,Prathip Chiravanond,"$1,900,000,000",Diversified,Diversified,Thailand
5864,12024,Alexandra Daitch,"$1,900,000,000",Cargill,Food & Beverage,United States
5865,12024,Sol Daurella,"$1,900,000,000",Coca-Cola bottler,Food & Beverage,Spain
5866,12024,Mark Davis,"$1,900,000,000",Las Vegas Raiders,Sports,United States
5867,12024,James Dinan,"$1,900,000,000",Hedge funds,Finance & Investments,United States
5868,12024,Dong Fan,"$1,900,000,000",Medical devices,Healthcare,China
5869,12024,Fritz Draexlmaier,"$1,900,000,000",Auto parts,Automotive,Germany
5870,12024,Bulent Eczacibasi,"$1,900,000,000","Pharmaceuticals, diversified",Diversified,Turkey
5871,12024,Faruk Eczacibasi,"$1,900,000,000","Pharmaceuticals, diversified",Diversified,Turkey
5872,12024,Eduardo Eurnekian,"$1,900,000,000","Airports, investments",Diversified,Argentina
5873,12024,David Fong,"$1,900,000,000",Real estate,Real Estate,Hong Kong
5874,12024,Guo Zhenyu,"$1,900,000,000",Cosmetics,Fashion & Retail,Canada
5875,12024,Surjit Kumar Gupta,"$1,900,000,000",Electrical equipment,Manufacturing,India
5876,12024,Caroline Hagen Kjos,"$1,900,000,000",Conglomerate,Diversified,Norway
5877,12024,Roberto Hernandez Ramirez,"$1,900,000,000","Banking, investments",Finance & Investments,Mexico
5878,12024,Reid Hoffman,"$1,900,000,000",LinkedIn,Technology,United States
5879,12024,Hu Rongda,"$1,900,000,000",Chemicals,Manufacturing,China
5880,12024,"B. Wayne Hughes, Jr.","$1,900,000,000",Storage facilities,Real Estate,United States
5881,12024,Hui Wing Mau,"$1,900,000,000",Real estate,Real Estate,Hong Kong
5882,12024,Scott Kapnick,"$1,900,000,000",Private equity,Finance & Investments,United States
5883,12024,Richard Kayne,"$1,900,000,000",Investments,Finance & Investments,United States
5884,12024,Dominika Kulczyk,"$1,900,000,000",Diversified,Finance & Investments,Poland
5885,12024,Edward Lampert,"$1,900,000,000",Sears,Finance & Investments,United States
5886,12024,Somsri Lamsam,"$1,900,000,000",Diversified,Diversified,Thailand
5887,12024,James Leprino,"$1,900,000,000",Cheese,Food & Beverage,United States
5888,12024,David Lichtenstein,"$1,900,000,000",Real estate,Real Estate,United States
5889,12024,Lin Dingqiang,"$1,900,000,000",Real estate,Real Estate,Hong Kong
5890,12024,Sarah MacMillan,"$1,900,000,000",Cargill,Food & Beverage,United States
5891,12024,Strive Masiyiwa,"$1,900,000,000",Telecom,Telecom,Zimbabwe
5892,12024,Robert Miller,"$1,900,000,000",Retail,Fashion & Retail,United Kingdom
5893,12024,Simon Nixon,"$1,900,000,000",Price comparison website,Technology,United Kingdom
5894,12024,Kentaro Ogawa,"$1,900,000,000",Restaurants,Food & Beverage,Japan
5895,12024,Ajay Parekh,"$1,900,000,000",Adhesives,Manufacturing,India
5896,12024,Narendrakumar Parekh,"$1,900,000,000",Adhesives,Manufacturing,India
5897,12024,Jennifer Pritzker,"$1,900,000,000","Hotels, investments",Finance & Investments,United States
5898,12024,G. Rajendran,"$1,900,000,000",Jewellery,Fashion & Retail,India
5899,12024,Ren Jianhua,"$1,900,000,000",Kitchen appliances,Manufacturing,China
5900,12024,Larry Robbins,"$1,900,000,000",Hedge funds,Finance & Investments,United States
5901,12024,Dwight Schar,"$1,900,000,000","Homebuilding, NFL team",Construction & Engineering,United States
5902,12024,Shao Jianxiong,"$1,900,000,000",Photovoltaics,Energy,China
5903,12024,Shao Qinxiang,"$1,900,000,000",Diversified,Manufacturing,China
5904,12024,Hua Shen,"$1,900,000,000",Semiconductors,Technology,United States
5905,12024,Shi Wen-long,"$1,900,000,000",Plastics,Manufacturing,Taiwan
5906,12024,Peter Sondakh,"$1,900,000,000",Investments,Finance & Investments,Indonesia
5907,12024,Lucy Stitzer,"$1,900,000,000",Cargill,Food & Beverage,United States
5908,12024,Elizabeth Sy,"$1,900,000,000",Diversified,Diversified,Philippines
5909,12024,Hermanto Tanoko,"$1,900,000,000",Paints,Manufacturing,Indonesia
5910,12024,Mehmet Sinan Tara,"$1,900,000,000",Construction,Construction & Engineering,Turkey
5911,12024,Masateru Uno,"$1,900,000,000",Drugstores,Fashion & Retail,Japan
5912,12024,Vardis Vardinoyannis,"$1,900,000,000",Oil and gas,Energy,Greece
5913,12024,Jitendra Virwani,"$1,900,000,000",Real estate,Real Estate,India
5914,12024,Wang Chaobin,"$1,900,000,000",Real estate,Real Estate,China
5915,12024,Wang Ren-sheng,"$1,900,000,000",Retail,Fashion & Retail,Taiwan
5916,12024,Charlotte Colket Weber,"$1,900,000,000",Campbell Soup,Food & Beverage,United States
5917,12024,Xie Juhua,"$1,900,000,000",Pharmaceuticals,Healthcare,China
5918,12024,Xu Chuanhua,"$1,900,000,000","Chemicals, logistics",Manufacturing,China
5919,12024,Gavril Yushvaev,"$1,900,000,000","Precious metals, real estate",Finance & Investments,Russia
5920,12024,Zhang Hongwei,"$1,900,000,000","Oil, banking",Diversified,China
5921,12024,Anita Zucker,"$1,900,000,000",Chemicals,Manufacturing,United States
5996,12024,Cameron Adams,"$1,800,000,000",Software,Technology,Australia
5997,12024,Will Adderley,"$1,800,000,000",Home furnishings,Fashion & Retail,United Kingdom
5998,12024,Faisal Bin Qassim Al Thani,"$1,800,000,000","Hotels, diversified",Diversified,Qatar
5999,12024,Leslie Alexander,"$1,800,000,000",Sports team,Sports,United States
6000,12024,Masaaki Arai,"$1,800,000,000",Home sales,Real Estate,Japan
6001,12024,Sabrina Benetton,"$1,800,000,000","Fashion retail, investments",Fashion & Retail,Italy
6002,12024,Sanjeev Bikhchandani,"$1,800,000,000",Internet,Technology,India
6003,12024,O. Francis Biondi,"$1,800,000,000",Hedge funds,Finance & Investments,United States
6004,12024,Alejandro Bulgheroni,"$1,800,000,000",Oil & gas,Energy,Argentina
6005,12024,R.G. Chandramogan,"$1,800,000,000",Dairy,Food & Beverage,India
6006,12024,Binod Chaudhary,"$1,800,000,000",Diversified,Diversified,Nepal
6007,12024,Parker Conrad,"$1,800,000,000",Software,Technology,United States
6008,12024,Tim Cook,"$1,800,000,000",Apple,Technology,United States
6009,12024,Mark Coombs,"$1,800,000,000",Finance,Finance & Investments,United Kingdom
6010,12024,John de Mol,"$1,800,000,000",TV programs,Media & Entertainment,Netherlands
6011,12024,D. Leopoldo Del Pino,"$1,800,000,000",Construction,Construction & Engineering,Spain
6012,12024,Diao Zhizhong,"$1,800,000,000",Software,Technology,China
6013,12024,Robert Duggan,"$1,800,000,000",Pharmaceuticals,Healthcare,United States
6014,12024,James France,"$1,800,000,000","Nascar, racing",Sports,United States
6016,12024,Jayme Garfinkel,"$1,800,000,000",Insurance,Finance & Investments,Brazil
6017,12024,Christopher Goldsbury,"$1,800,000,000",Salsa,Food & Beverage,United States
6018,12024,Yusuf Hamied,"$1,800,000,000",Pharmaceuticals,Healthcare,India
6019,12024,Brian Higgins,"$1,800,000,000",Hedge funds,Finance & Investments,United States
6020,12024,Wei Huang,"$1,800,000,000",Real estate,Real Estate,China
6021,12024,Jiang Yintai,"$1,800,000,000",Auto parts,Automotive,China
6022,12024,Jin Lei,"$1,800,000,000",Pharmaceuticals,Healthcare,China
6023,12024,Jin Lei,"$1,800,000,000",Medical equipment,Healthcare,China
6024,12024,Valentin Kipyatkov,"$1,800,000,000",Software,Technology,Cyprus
6025,12024,Koo Kwang-mo,"$1,800,000,000",LG,Diversified,South Korea
6026,12024,George Kurtz,"$1,800,000,000",Security software,Technology,United States
6027,12024,Joe Lacob,"$1,800,000,000",Golden State Warriors,Sports,United States
6028,12024,Joe Lau,"$1,800,000,000","Blockchain, technology",Technology,United States
6029,12024,Louise Lindh,"$1,800,000,000",Investments,Diversified,Sweden
6030,12024,Luo Yangyong,"$1,800,000,000",Mining,Metals & Mining,China
6031,12024,Joao Roberto Marinho,"$1,800,000,000",Media,Media & Entertainment,Brazil
6032,12024,Jose Roberto Marinho,"$1,800,000,000",Media,Media & Entertainment,Brazil
6033,12024,Roberto Irineu Marinho,"$1,800,000,000",Media,Media & Entertainment,Brazil
6034,12024,Gary Michelson,"$1,800,000,000",Medical patents,Healthcare,United States
6035,12024,Robert G. Miller,"$1,800,000,000",Electronics components,Technology,Canada
6036,12024,David Mindus,"$1,800,000,000",Real estate,Real Estate,Sweden
6037,12024,Adriaan Mol,"$1,800,000,000",Fintech,Technology,Netherlands
6038,12024,Mofatraj Munot,"$1,800,000,000",Real estate,Real Estate,India
6039,12024,Ezra Nahmad,"$1,800,000,000",Art,Finance & Investments,Monaco
6040,12024,Satyanarayan Nuwal,"$1,800,000,000",Industrial explosives,Manufacturing,India
6041,12024,Maike Oberwelland-Height,"$1,800,000,000",Candy,Food & Beverage,Germany
6042,12024,Nihat Ozdemir,"$1,800,000,000",Diversified,Diversified,Turkey
6043,12024,Benjamin Zhengmin Pan,"$1,800,000,000",Electronics,Technology,China
6044,12024,Pierre Karl Péladeau,"$1,800,000,000",Media,Media & Entertainment,Canada
6045,12024,Ronald Perelman,"$1,800,000,000",Leveraged buyouts,Finance & Investments,United States
6046,12024,Olivier Pomel,"$1,800,000,000",Cloud computing,Technology,France
6047,12024,Krit Ratanarak,"$1,800,000,000","Media, real estate",Media & Entertainment,Thailand
6048,12024,Vinod Saraf,"$1,800,000,000",Chemicals,Manufacturing,India
6049,12024,Karin Schick,"$1,800,000,000",Information technology,Technology,Germany
6050,12024,Anatoly Sedykh,"$1,800,000,000",Steel pipes,Metals & Mining,Russia
6051,12024,Shao Genhuo,"$1,800,000,000",Agribusiness,Food & Beverage,China
6052,12024,Shen Xiqiang,"$1,800,000,000",Chemical,Energy,China
6053,12024,S.D. Shibulal,"$1,800,000,000",Software services,Technology,India
6054,12024,Suh Kyung-bae,"$1,800,000,000",Cosmetics,Fashion & Retail,South Korea
6055,12024,Bambang Sutantio,"$1,800,000,000",Dairy & consumer products,Food & Beverage,Indonesia
6056,12024,Sze Man Bok,"$1,800,000,000",Hygiene products,Manufacturing,China
6057,12024,Jim Thompson,"$1,800,000,000",Logistics,Logistics,United Kingdom
6058,12024,Tran Dinh Long,"$1,800,000,000",Steel,Manufacturing,Vietnam
6059,12024,Alan Trefler,"$1,800,000,000",Software,Technology,United States
6060,12024,Riaz Valani,"$1,800,000,000",E-cigarettes,Finance & Investments,United States
6061,12024,Pieter van der Does,"$1,800,000,000",Payments software,Technology,Netherlands
6062,12024,Martin Viessmann,"$1,800,000,000",Heating and cooling equipment,Manufacturing,Germany
6063,12024,Nikil Viswanathan,"$1,800,000,000",Blockchain technology,Technology,United States
6064,12024,Todd Wagner,"$1,800,000,000",Online media,Media & Entertainment,United States
6065,12024,Evan Williams,"$1,800,000,000",Twitter,Technology,United States
6066,12024,Kie Chie Wong,"$1,800,000,000",Investments,Metals & Mining,Malaysia
6067,12024,Thomas Wu,"$1,800,000,000",Finance,Finance & Investments,Taiwan
6068,12024,Wu Yingming,"$1,800,000,000",Batteries,Energy,China
6069,12024,Amy Wyss,"$1,800,000,000",Medical equipment,Healthcare,United States
6070,12024,Yan Zhi,"$1,800,000,000",Real estate,Real Estate,China
6071,12024,Yoshiaki Yoshida,"$1,800,000,000",cosmetics,Fashion & Retail,Japan
6072,12024,Alan Zekelman,"$1,800,000,000",Steel,Manufacturing,Canada
6073,12024,Zhang Li,"$1,800,000,000",Real estate,Real Estate,China
6175,12024,Amy Adams Strunk,"$1,700,000,000",Tennessee Titans,Sports,United States
6177,12024,Giovanni Arvedi,"$1,700,000,000",Steel,Metals & Mining,Italy
6178,12024,Lesley Bamberger,"$1,700,000,000",Real estate,Real Estate,Netherlands
6179,12024,Bang Si-hyuk,"$1,700,000,000",Entertainment,Media & Entertainment,South Korea
6180,12024,David Booth,"$1,700,000,000",Mutual funds,Finance & Investments,United States
6181,12024,Jim Breyer,"$1,700,000,000",Venture capital,Technology,United States
6182,12024,Chen Kaichen,"$1,700,000,000",Household chemicals,Manufacturing,China
6183,12024,Kommer Damen,"$1,700,000,000",Shipbuilding,Manufacturing,Netherlands
6184,12024,Carl DeSantis,"$1,700,000,000",Energy drink,Food & Beverage,United States
6185,12024,Marek Dospiva,"$1,700,000,000",Investments,Finance & Investments,Czech Republic
6186,12024,Keith Dunleavy,"$1,700,000,000",Health IT,Healthcare,United States
6187,12024,John Elkann,"$1,700,000,000","FIAT, investments",Finance & Investments,Italy
6188,12024,Francois Feuillet,"$1,700,000,000","Motorhomes, RVs",Automotive,France
6189,12024,Yasuhiro Fukushima,"$1,700,000,000",Video games,Media & Entertainment,Japan
6190,12024,Mario Gabelli,"$1,700,000,000",Money management,Finance & Investments,United States
6191,12024,Rolf Gerling,"$1,700,000,000",Insurance,Finance & Investments,Germany
6192,12024,John Goff,"$1,700,000,000",Real estate,Real Estate,United States
6193,12024,Alexandre Grendene Bartelle,"$1,700,000,000",Shoes,Fashion & Retail,Brazil
6194,12024,Gerry Harvey,"$1,700,000,000",Retail,Fashion & Retail,Australia
6195,12024,He Zhaoxi,"$1,700,000,000",Software,Technology,China
6196,12024,William Heinecke,"$1,700,000,000",Hotels,Real Estate,Thailand
6197,12024,Jay Hennick,"$1,700,000,000",Real estate finance,Finance & Investments,Canada
6198,12024,Ilkka Herlin,"$1,700,000,000","Elevators, escalators",Manufacturing,Finland
6199,12024,Asok Kumar Hiranandani,"$1,700,000,000",Real estate,Real Estate,Singapore
6200,12024,Hal Jackman,"$1,700,000,000","Insurance, investments",Finance & Investments,Canada
6201,12024,Pavan Jain,"$1,700,000,000",Chemicals,Manufacturing,India
6202,12024,Keeree Kanjanapas,"$1,700,000,000",Transportation,Real Estate,Thailand
6203,12024,Osman Kibar,"$1,700,000,000",Biotech,Healthcare,United States
6204,12024,Kim Chang-soo,"$1,700,000,000",Apparel,Fashion & Retail,South Korea
6205,12024,Kim Jung-min,"$1,700,000,000",Online gaming,Media & Entertainment,South Korea
6206,12024,Kim Jung-youn,"$1,700,000,000",Online gaming,Media & Entertainment,South Korea
6207,12024,Mustafa Kucuk,"$1,700,000,000",Fashion retail,Fashion & Retail,Turkey
6208,12024,Christopher Kwok,"$1,700,000,000",Real estate,Real Estate,Hong Kong
6209,12024,Edward Kwok,"$1,700,000,000",Real estate,Real Estate,Hong Kong
6210,12024,Lai Jianfa,"$1,700,000,000",Express delivery,Logistics,China
6211,12024,Lau Cho Kun,"$1,700,000,000","Palm oil, property",Diversified,Malaysia
6212,12024,Alexis Lê-Quôc,"$1,700,000,000",Cloud computing,Technology,United States
6213,12024,Lei Jufang,"$1,700,000,000",Pharmaceuticals,Healthcare,China
6214,12024,James Leininger,"$1,700,000,000",Medical products,Healthcare,United States
6215,12024,Li Xuhui,"$1,700,000,000",Soy sauce,Food & Beverage,China
6216,12024,Jimmy John Liautaud,"$1,700,000,000",Sandwich chain,Food & Beverage,United States
6217,12024,Lin Lairong,"$1,700,000,000",Iron ore mining,Metals & Mining,China
6218,12024,Lu Di,"$1,700,000,000",Drones,Technology,China
6220,12024,Duncan MacMillan,"$1,700,000,000",Bloomberg LP,Finance & Investments,United States
6221,12024,Yusaku Maezawa,"$1,700,000,000",Online retail,Technology,Japan
6222,12024,Ilson Mateus,"$1,700,000,000",Supermarkets,Fashion & Retail,Brazil
6223,12024,Meng Qingshan,"$1,700,000,000",Chemicals,Manufacturing,China
6224,12024,Alberto Palatchi,"$1,700,000,000",Wedding dresses,Fashion & Retail,Spain
6225,12024,Mrudula Parekh,"$1,700,000,000",Adhesives,Manufacturing,India
6226,12024,Dragos Paval,"$1,700,000,000",Retail,Fashion & Retail,Romania
6227,12024,Jorge Perez,"$1,700,000,000",Real estate,Real Estate,United States
6228,12024,Dmitry Pumpyansky,"$1,700,000,000",Steel pipes,Metals & Mining,Russia
6229,12024,Ren Jinsheng,"$1,700,000,000",Pharmaceutical,Healthcare,China
6230,12024,Brian Roberts,"$1,700,000,000",Comcast,Media & Entertainment,United States
6231,12024,"Joe Rogers, Jr.","$1,700,000,000",Waffle House,Food & Beverage,United States
6232,12024,Ruan Shuilong,"$1,700,000,000",Chemicals,Manufacturing,China
6233,12024,Paul Saville,"$1,700,000,000",Homebuilder,Real Estate,United States
6234,12024,Ivan Savvidis,"$1,700,000,000",Agribusiness,Diversified,Russia
6235,12024,Keiichi Shibahara,"$1,700,000,000",Healthcare,Healthcare,Japan
6236,12024,Rajju Shroff,"$1,700,000,000",Agrochemicals,Manufacturing,India
6237,12024,Sun Huaiqing,"$1,700,000,000",Cosmetics,Fashion & Retail,China
6238,12024,Alain Taravella,"$1,700,000,000",Real estate development,Real Estate,France
6239,12024,Jonathan Tisch,"$1,700,000,000","Insurance, NFL team",Diversified,United States
6240,12024,Kenneth Tuchman,"$1,700,000,000",Call centers,Service,United States
6241,12024,Wang Chou-hsiong,"$1,700,000,000",Footwear,Manufacturing,Taiwan
6242,12024,Wang Minwen,"$1,700,000,000",Semiconductor,Technology,China
6243,12024,Tom Werner,"$1,700,000,000",Sports teams,Sports,United States
6244,12024,Stephen Winn,"$1,700,000,000",Real estate services,Real Estate,United States
6245,12024,Ian Wood,"$1,700,000,000",Energy services,Energy,United Kingdom
6246,12024,Wu Lanlan,"$1,700,000,000",Packaging,Manufacturing,China
6247,12024,Xu Bingzhong,"$1,700,000,000",Bars,Food & Beverage,China
6248,12024,Yang Xuegang,"$1,700,000,000",Coking,Manufacturing,China
6249,12024,Vladimir Yevtushenkov,"$1,700,000,000","Telecom, investments",Telecom,Russia
6250,12024,David Zalik,"$1,700,000,000",Financial technology,Technology,United States
6251,12024,Zhang Xiaojuan,"$1,700,000,000",Logistics,Logistics,China
6252,12024,Zheng Xiaodong,"$1,700,000,000",Manufacturing,Manufacturing,China
6253,12024,Zhong Ruonong,"$1,700,000,000",Electronics,Manufacturing,China
6356,12024,Noubar Afeyan,"$1,600,000,000",Biotech,Healthcare,United States
6357,12024,Syed Mokhtar AlBukhary,"$1,600,000,000","Engineering, automotive",Construction & Engineering,Malaysia
6358,12024,"Herbert Allen, Jr.","$1,600,000,000",Investment banking,Finance & Investments,United States
6359,12024,Vasily Anisimov,"$1,600,000,000",Real estate,Metals & Mining,Croatia
6360,12024,Clifford Asness,"$1,600,000,000",Money management,Finance & Investments,United States
6361,12024,Louis Bacon,"$1,600,000,000",Hedge funds,Finance & Investments,United States
6362,12024,Bai Baokun,"$1,600,000,000",Hardware,Manufacturing,China
6363,12024,Alex Birkenstock,"$1,600,000,000",Shoes,Fashion & Retail,Germany
6364,12024,Christian Birkenstock,"$1,600,000,000",Shoes,Fashion & Retail,Germany
6365,12024,Josef Boquoi,"$1,600,000,000",Frozen foods,Food & Beverage,Germany
6366,12024,Cai Huabo,"$1,600,000,000",Electronics,Technology,China
6367,12024,Chen Tianshi,"$1,600,000,000",Semiconductors,Technology,China
6368,12024,Chen Yung-tai,"$1,600,000,000",Real estate,Real Estate,Taiwan
6369,12024,Chey Tae-won,"$1,600,000,000","Oil, semiconductor",Technology,South Korea
6370,12024,Ivan Chrenko,"$1,600,000,000",Real estate,Real Estate,Slovakia
6371,12024,Robert Clark,"$1,600,000,000",Construction,Construction & Engineering,United States
6372,12024,Jack Cockwell,"$1,600,000,000","Real estate, private equity",Finance & Investments,Canada
6373,12024,Tench Coxe,"$1,600,000,000",Venture capital,Finance & Investments,United States
6374,12024,Jim Crane,"$1,600,000,000","Logistics, baseball",Sports,United States
6375,12024,Norbert Dentressangle,"$1,600,000,000","Transport, logistics",Logistics,France
6376,12024,Jamie Dimon,"$1,600,000,000",Banking,Finance & Investments,United States
6377,12024,Daniel Dines,"$1,600,000,000",Software,Technology,Romania
6378,12024,Alfredo Egydio Arruda Villela Filho,"$1,600,000,000",Banking,Finance & Investments,Brazil
6379,12024,Gary Fegel,"$1,600,000,000","Commodities, investments",Metals & Mining,Switzerland
6380,12024,"William Foley, II.","$1,600,000,000",Financial services,Finance & Investments,United States
6381,12024,Richard Fortin,"$1,600,000,000",Convinience stores,Fashion & Retail,Canada
6382,12024,Gao Yi,"$1,600,000,000",Pharmaceuticals,Healthcare,China
6383,12024,Giammaria Giuliani,"$1,600,000,000",Pharmaceuticals,Healthcare,Switzerland
6384,12024,Bill Gross,"$1,600,000,000",Investments,Finance & Investments,United States
6385,12024,Sue Gross,"$1,600,000,000",Investments,Finance & Investments,United States
6386,12024,Irving Grousbeck,"$1,600,000,000","Telecommunication, sports",Sports,United States
6387,12024,Timothy Headington,"$1,600,000,000","Oil & gas, investments",Energy,United States
6388,12024,Ilona Herlin,"$1,600,000,000","Elevators, escalators",Manufacturing,Finland
6389,12024,David Hoffmann,"$1,600,000,000","Executive search, investments",Diversified,United States
6390,12024,Stanley Hubbard,"$1,600,000,000",DirecTV,Media & Entertainment,United States
6391,12024,Hui Lin Chit,"$1,600,000,000",Hygiene products,Manufacturing,China
6392,12024,Tianjiang Jia,"$1,600,000,000",Non-ferrous metals,Metals & Mining,China
6393,12024,Zhaobai Jiang,"$1,600,000,000",Real estate,Real Estate,China
6394,12024,Sergei Katsiev,"$1,600,000,000","Retail, wholesale",Fashion & Retail,Russia
6395,12024,Kim Jae-young,"$1,600,000,000",Online games,Media & Entertainment,South Korea
6396,12024,Randal J. Kirk,"$1,600,000,000",Pharmaceuticals,Healthcare,United States
6397,12024,William Koch,"$1,600,000,000","Oil, investments",Energy,United States
6398,12024,Pyotr Kondrashev,"$1,600,000,000",Investments,Manufacturing,Russia
6399,12024,Eiichi Kuriwada,"$1,600,000,000",Package delivery,Logistics,Japan
6401,12024,Anthony Langley,"$1,600,000,000",Manufacturing,Diversified,United Kingdom
6402,12024,Marianna Latsis,"$1,600,000,000","Banking, shipping",Diversified,Greece
6403,12024,Lee Yeow Seng,"$1,600,000,000","Palm oil, property",Real Estate,Malaysia
6404,12024,Li Sze Lim,"$1,600,000,000",Real estate,Real Estate,Hong Kong
6405,12024,Li Wa,"$1,600,000,000",Real estate,Real Estate,Hong Kong
6406,12024,Li Weiwei,"$1,600,000,000",Online games,Technology,China
6407,12024,Liang Qin,"$1,600,000,000",Semiconductor devices,Technology,China
6408,12024,Vincent Lo,"$1,600,000,000",Real estate,Real Estate,Hong Kong
6409,12024,Terence (Terry) Matthews,"$1,600,000,000",Telecom,Telecom,Canada
6410,12024,Jim McKelvey,"$1,600,000,000",Mobile payments,Technology,United States
6411,12024,P.N.C. Menon,"$1,600,000,000",Real estate,Real Estate,Oman
6412,12024,Massimo Moratti,"$1,600,000,000",Oil refinery,Energy,Italy
6413,12024,Liora Ofer,"$1,600,000,000",Investments,Finance & Investments,Israel
6414,12024,Stefan Pierer,"$1,600,000,000",Automotive,Automotive,Austria
6415,12024,Andreas Pohl,"$1,600,000,000",Mutual funds,Finance & Investments,Germany
6416,12024,"Reinfried Pohl, Jr.","$1,600,000,000",Mutual funds,Finance & Investments,Germany
6417,12024,Michael Polsky,"$1,600,000,000",Electric power,Energy,United States
6418,12024,Francisco Jose Riberas Mera,"$1,600,000,000","Steel, autoparts",Manufacturing,Spain
6419,12024,Juan Maria Riberas Mera,"$1,600,000,000","Steel, investments",Metals & Mining,Spain
6420,12024,Andres Santo Domingo,"$1,600,000,000",Beer,Food & Beverage,United States
6421,12024,Sathien Sathientham,"$1,600,000,000",energy drinks,Food & Beverage,Thailand
6422,12024,Shang Xiaobo,"$1,600,000,000",Manufacturing,Manufacturing,China
6423,12024,Yuri Shefler,"$1,600,000,000",Alcohol,Food & Beverage,Russia
6424,12024,Evgeny (Eugene) Shvidler,"$1,600,000,000","Metals, investments",Metals & Mining,United States
6425,12024,Ryan Smith,"$1,600,000,000",Cloud computing,Technology,United States
6426,12024,Zakhar Smushkin,"$1,600,000,000","Pulp and paper, diversified",Diversified,Russia
6427,12024,Peter Sperling,"$1,600,000,000",Education,Service,United States
6428,12024,Laurie Tisch,"$1,600,000,000","Insurance, NFL team",Diversified,United States
6429,12024,Steven Tisch,"$1,600,000,000",Insurance,Diversified,United States
6430,12024,Michael Tojner,"$1,600,000,000","Batteries, investments",Manufacturing,Austria
6432,12024,Tseng Sing-ai,"$1,600,000,000",Petrochemicals,Manufacturing,Taiwan
6433,12024,Sekar Vembu,"$1,600,000,000",Business software,Technology,India
6434,12024,Chris Wallin,"$1,600,000,000",Mining,Energy,Australia
6435,12024,Wang Changtian,"$1,600,000,000","TV, movie production",Media & Entertainment,China
6436,12024,Wang Ning,"$1,600,000,000",Toys,Media & Entertainment,China
6437,12024,Scott Watterson,"$1,600,000,000",Fitness equipment,Technology,United States
6438,12024,Dan Wilks,"$1,600,000,000",Natural gas,Energy,United States
6439,12024,Alan Wilson,"$1,600,000,000",Retailing,Fashion & Retail,Australia
6440,12024,Bruce Wilson,"$1,600,000,000",Retailing,Fashion & Retail,Australia
6441,12024,John Wilson,"$1,600,000,000",Retailing,Fashion & Retail,Australia
6442,12024,Anthony Wood,"$1,600,000,000",Roku,Technology,United States
6443,12024,Wu Ying,"$1,600,000,000",Materials,Manufacturing,China
6444,12024,Wu Yulan,"$1,600,000,000",Pharmaceuticals,Healthcare,China
6445,12024,Wu Zhongyi,"$1,600,000,000",electronics,Technology,China
6446,12024,Xiang Guangming,"$1,600,000,000",Waste disposal,Manufacturing,China
6447,12024,Xue Xiangdong,"$1,600,000,000",Software,Technology,China
6448,12024,George Yancopoulos,"$1,600,000,000",Pharmaceuticals,Healthcare,United States
6449,12024,Steven Meng Yang,"$1,600,000,000",Electronics,Technology,China
6450,12024,Ye Fan,"$1,600,000,000",Auto dealerships,Automotive,China
6451,12024,Yi Dasheng,"$1,600,000,000",Conglomerate,Diversified,China
6452,12024,Yu Lili,"$1,600,000,000",Electronic components,Manufacturing,China
