rank-number,rank-year,index-name_en-US,capitalist-gender,XY-parent_en-US,XX-parent_en-Us,given-name_native-tongue,friend-name,capitalist_consort-name,firstseen-city,firstseen-country,capitalist_born-spacetime,capitalist_origin-story,mother-tongues,capitalist_schooling,written-hands,job-titles,award-names,capitalist-background,lastseen_city,lastseen-country,capitalist-type,rank-metric,rank-value,stock-shareprice,evolution-value_descendant-count,datacollected-yearmonth,firstseen-year,privedge-granted_year,priveledge-rank,privedge-lost_year,lastseen-year,deathnote,capitalist-currentage,person_age-group,archetype.childhood,archetype.student,archetype.householder,archetype.teacher,archetype.advisor,archetype.phantasim,patron-source,patron-industry,claim-to-fame,data-notes
7048,12024,Li Yongqing,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,300,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Petro Firbe,Manufacturing,,
7049,12024,Li Zhigang,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,300,000,000",,,12024.03,11970,,B.lion,,,,56,teacher,,,,,,,Machinery,Manufacturing,,
7050,12024,Liu Gexin,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,300,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,Pharmaceuticals,Healthcare,,
7051,12024,Itamar Locks,,,,,,,,,,,,,,,,,,Brazil,person.public,USD-networth,"$1,300,000,000",,,12024.03,11977,,B.lion,,,,49,teacher,,,,,,,Agribusiness,Food & Beverage,,
7052,12024,Lu Hongyan,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,300,000,000",,,12024.03,11941,,B.lion,,,,85,advisor,,,,,,,Online games,Media & Entertainment,,
7053,12024,Lv Jianming,,,,,,,,,,,,,,,,,,Hong Kong,person.public,USD-networth,"$1,300,000,000",,,12024.03,11974,,B.lion,,,,52,teacher,,,,,,,Medical equipment,Healthcare,,
7054,12024,Blairo Maggi,,,,,,,,,,,,,,,,,,Brazil,person.public,USD-networth,"$1,300,000,000",,,12024.03,11950,,B.lion,,,,76,advisor,,,,,,,Agribusiness,Food & Beverage,,
7055,12024,Yasseen Mansour,,,,,,,,,,,,,,,,,,Egypt,person.public,USD-networth,"$1,300,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,Diversified,Diversified,,
7056,12024,Charlwin Mao,XY,,,,,,,China,,,,,Simplified Chinese,,,,,China,person.public,USD-networth,"$1,300,000,000",,,12024.03,11964,12022,B.lion,,,,62,teacher,,,,,,,E-commerce,Fashion & Retail,"Charlwin Mao is the CEO of Shanghai-headquartered social and e-commerce platform Xiaohongshu.
Mao co-founded the company with Miranda Qu in 2013.
Earlier in his career, he worked at Bain Consulting and Bain Capital.",
7057,12024,George Marcus,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,300,000,000",,,12024.03,11971,,B.lion,,,,55,teacher,,,,,,,Real estate,Real Estate,,
7058,12024,Yves-Loic Martin,,,,,,,,,,,,,,,,,,France,person.public,USD-networth,"$1,300,000,000",,,12024.03,11970,,B.lion,,,,56,teacher,,,,,,,Laboratory services,Healthcare,,
7059,12024,Carsten Maschmeyer,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$1,300,000,000",,,12024.03,11972,,B.lion,,,,54,teacher,,,,,,,Finance services,Finance & Investments,,
7060,12024,Lillian Teh Li Ming,XX,Teh Hong Piow,,,,,,,,,,,,,,,,Malaysia,person.public,USD-networth,"$1,300,000,000",,,12024.03,11968,,B.lion,,,,58,teacher,,,,,,,Banking,Finance & Investments,"Lilian Teh Li Ming is the daughter of late banker Teh Hong Piow, who chaired Malaysian banking behemoth Public Bank for several decades
Teh Hong Piow founded the bank in 1966. He died in December 2022 at age 92.
In addition to Malaysia, the bank serves millions of customers across Cambodia, China, Hong Kong, Sri Lanka and Vietnam.
Teh had a substantial minority stake in the bank as well as in the listed insurance business, LPI Capital.",
7061,12024,Martin Moller Nielsen,,,,,,,,,,,,,,,,,,Denmark,person.public,USD-networth,"$1,300,000,000",,,12024.03,11975,,B.lion,,,,51,teacher,,,,,,,Aircraft leasing,Logistics,,
7062,12024,Jahm Najafi,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,300,000,000",,,12024.03,11972,,B.lion,,,,54,teacher,,,,,,,Investments,Finance & Investments,,
7063,12024,Randal Nardone,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,300,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,"Investments, energy",Finance & Investments,,
7064,12024,Nguyen Dang Quang,,,,,,,,,,,,,,,,,,Vietnam,person.public,USD-networth,"$1,300,000,000",,,12024.03,11954,,B.lion,,,,72,teacher,,,,,,,"Consumer products, banking",Food & Beverage,,
7065,12024,Kazuo Okada,,,,,,,,,,,,,,,,,,Japan,person.public,USD-networth,"$1,300,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,Casinos,Gambling & Casinos,,
7066,12024,John Oyler,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,300,000,000",,,12024.03,11974,,B.lion,,,,52,teacher,,,,,,,Biotech,Healthcare,,
7067,12024,William Teh Lee Pang,XY,Teh Hong Piow,,,,,,,,,,,,,,,,Malaysia,person.public,USD-networth,"$1,300,000,000",,,12024.03,11983,,B.lion,,,,43,householder,,,,,,,Banking,Finance & Investments,"William Teh Lee Pang is the son of late banker Teh Hong Piow, who founded Malaysian banking behemoth Public Bank and chaired it for several decades.
Teh Hong Piow founded the bank in 1966. He died in December 2022 at age 92.
n addition to Malaysia, the bank serves millions of customers across Cambodia, China, Hong Kong, Sri Lanka and Vietnam.
The late Teh owned a substantial minority stake in the bank as well as in the listed insurance business, LPI Capital.",
7068,12024,George Pedersen,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,300,000,000",,,12024.03,11958,,B.lion,,,,68,teacher,,,,,,,Defense contractor,Manufacturing,,
7069,12024,Qu Miranda,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,300,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,E-commerce,Fashion & Retail,,
7070,12024,Jupally Rameshwar Rao,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$1,300,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,Real estate,Real Estate,,
7071,12024,G. M. Rao,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$1,300,000,000",,,12024.03,11962,,B.lion,,,,64,teacher,,,,,,,Infrastructure,Logistics,,
7072,12024,P.V. Ramprasad Reddy,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$1,300,000,000",,,12024.03,11965,,B.lion,,,,61,teacher,,,,,,,Pharmaceuticals,Healthcare,,
7073,12024,Satish Reddy,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$1,300,000,000",,,12024.03,11938,,B.lion,,,,88,advisor,,,,,,,Pharmaceuticals,Healthcare,,
7074,12024,Fernando Roig,,,,,,,,,,,,,,,,,,Spain,person.public,USD-networth,"$1,300,000,000",,,12024.03,11978,,B.lion,,,,48,householder,,,,,,,Supermarkets,Fashion & Retail,,
7075,12024,Igor Rotenberg,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$1,300,000,000",,,12024.03,11988,,B.lion,,,,38,householder,,,,,,,"Investments, real estate",Diversified,,
7076,12024,Seifeddin Rustamov,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$1,300,000,000",,,12024.03,11985,,B.lion,,,,41,householder,,,,,,,Chemicals,Manufacturing,,
7077,12024,Deniz Sahenk,,,,,,,,,,,,,,,,,,Turkey,person.public,USD-networth,"$1,300,000,000",,,12024.03,11946,,B.lion,,,,80,advisor,,,,,,,Diversified,Diversified,,
7078,12024,Nobutada Saji,,,,,,,,,,,,,,,,,,Japan,person.public,USD-networth,"$1,300,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Beverages,Food & Beverage,,
7079,12024,Hajime Satomi,,,,,,,,,,,,,,,,,,Japan,person.public,USD-networth,"$1,300,000,000",,,12024.03,11970,,B.lion,,,,56,teacher,,,,,,,"Video games, pachinko",Gambling & Casinos,,
7080,12024,James Scapa,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,300,000,000",,,12024.03,11970,,B.lion,,,,56,teacher,,,,,,,Software,Technology,,
7081,12024,Stephan Schnabel,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$1,300,000,000",,,12024.03,11942,,B.lion,,,,84,advisor,,,,,,,Chemicals,Manufacturing,,
7082,12024,Devi Shetty,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$1,300,000,000",,,12024.03,11955,,B.lion,,,,71,teacher,,,,,,,Healthcare,Healthcare,,
7083,12024,Albert Shigaboutdinov,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$1,300,000,000",,,12024.03,11953,,B.lion,,,,73,advisor,,,,,,,"Refinery, chemicals",Diversified,,
7084,12024,Diona Teh Li Shian,XX,Teh Hong Piow,,,,,,,,,,,,,,,,Malaysia,person.public,USD-networth,"$1,300,000,000",,,12024.03,11953,,B.lion,,,,73,advisor,,,,,,,Banking,Finance & Investments,"Diana Teh Li Shing is the daughter of late banker Teh Hong Piow, who chaired Malaysian banking behemoth Public Bank for several decades.
Her father founded the bank in 1966. Teh died in December 2022 at age 92.
Her father had a substantial minority stake in both Public Bank and insurance firm LPI Capital.",
7085,12024,Denis Shtengelov,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$1,300,000,000",,,12024.03,11972,,B.lion,,,,54,teacher,,,,,,,"Food, retail",Food & Beverage,,
7086,12024,Song Fei,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,300,000,000",,,12024.03,11939,,B.lion,,,,87,advisor,,,,,,,Machinery,Manufacturing,,
7087,12024,Hal Steinbrenner,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,300,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,Sports,Sports,,
7088,12024,Jessica Steinbrenner,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,300,000,000",,,12024.03,11940,,B.lion,,,,86,advisor,,,,,,,Sports,Sports,,
7089,12024,Jennifer Steinbrenner Swindal,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,300,000,000",,,12024.03,11959,,B.lion,,,,67,teacher,,,,,,,Sports,Sports,,
7090,12024,Konstantin Strukov,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$1,300,000,000",,,12024.03,11954,,B.lion,,,,72,teacher,,,,,,,"Gold, coal mining",Metals & Mining,,
7091,12024,Rustem Sulteev,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$1,300,000,000",,,12024.03,11968,,B.lion,,,,58,teacher,,,,,,,"Refinery, chemicals",Energy,,
7092,12024,Clemens Toennies,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$1,300,000,000",,,12024.03,11958,,B.lion,,,,68,teacher,,,,,,,Meat processing,Food & Beverage,,
7093,12024,Robert Toennies,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$1,300,000,000",,,12024.03,11973,,B.lion,,,,53,teacher,,,,,,,Meat processing,Food & Beverage,,
7094,12024,John Van Lieshout,XY,,,,,,,,,,,,,,,,,Australia,person.public,USD-networth,"$1,300,000,000",,,12024.03,11994,,B.lion,,,,32,householder,,,,,,,Real estate,Real Estate,,
7095,12024,Pongsak Viddayakorn,,,,,,,,,,,,,,,,,,Thailand,person.public,USD-networth,"$1,300,000,000",,,12024.03,11959,,B.lion,,,,67,teacher,,,,,,,Hospitals,Healthcare,,
7096,12024,Wang Jianguo,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,300,000,000",,,12024.03,11975,,B.lion,,,,51,teacher,,,,,,,Retail,Fashion & Retail,,
7097,12024,Junjin Wang,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,300,000,000",,,12024.03,11968,,B.lion,,,,58,teacher,,,,,,,Airline,Service,,
7098,12024,Wang Mingwang,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,300,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Electronics components,Manufacturing,,
7099,12024,Wei Lidong,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,300,000,000",,,12024.03,11952,,B.lion,,,,74,advisor,,,,,,,Software,Technology,,
7100,12024,Myron Wentz,,,,,,,,,,,,,,,,,,St. Kitts and Nevis,person.public,USD-networth,"$1,300,000,000",,,12024.03,11957,,B.lion,,,,69,teacher,,,,,,,Health products,Fashion & Retail,,
7101,12024,Wu Xiaoge,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,300,000,000",,,12024.03,11982,,B.lion,,,,44,householder,,,,,,,Battery components,Manufacturing,,
7102,12024,Wu Xushun,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,300,000,000",,,12024.03,11949,,B.lion,,,,77,advisor,,,,,,,Internet,Diversified,,
7103,12024,Xiong Xiaochuan,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,300,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,Medical devices,Healthcare,,
7104,12024,Xu Shaochun,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,300,000,000",,,12024.03,11981,,B.lion,,,,45,householder,,,,,,,Software,Technology,,
7105,12024,Yan Jane,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,300,000,000",,,12024.03,11978,,B.lion,,,,48,householder,,,,,,,Software,Technology,,
7106,12024,Zeng Chaoyi,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,300,000,000",,,12024.03,11966,,B.lion,,,,60,teacher,,,,,,,Aluminum products,Manufacturing,,
7107,12024,Peng Zhao,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,300,000,000",,,12024.03,11956,,B.lion,,,,70,teacher,,,,,,,Online recruitment,Service,,
7108,12024,Zhao Tongtong,,,,,,,,,,,,,,,,,,Canada,person.public,USD-networth,"$1,300,000,000",,,12024.03,11948,,B.lion,,,,78,advisor,,,,,,,Hotels,Service,,
7109,12024,Kostyantin Zhevago,,,,,,,,,,,,,,,,,,Ukraine,person.public,USD-networth,"$1,300,000,000",,,12024.03,11958,,B.lion,,,,68,teacher,,,,,,,Mining,Metals & Mining,,
7110,12024,Zong Yanmin,XY,,,,,,,,,self-made fortune,,,,,,,,China,person.public,USD-networth,"$1,300,000,000",,,12024.03,11969,12022,B.lion,,,,57,teacher,,,,,,,Semiconductor materials,Manufacturing,"Zong Yanmin chairs SICC, a supplier of silicon-carbon semiconductor materials.
Founded in 2010, SICC is headquartered in the eastern China city of Jinan.
SICC went public at the Shanghai Stock Exchange in 2022.",
7234,12024,Sanjay Agarwal,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$1,200,000,000",,,12024.03,11982,,B.lion,,,,44,householder,,,,,,,Banking,Finance & Investments,,
7235,12024,Hamad bin Jassim bin Jaber Al Thani,,,,,,,,,,,,,,,,,,Qatar,person.public,USD-networth,"$1,200,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,Investments,Finance & Investments,,
7236,12024,Joao Alves de Queiroz Filho,,,,,,,,,,,,,,,,,,Brazil,person.public,USD-networth,"$1,200,000,000",,,12024.03,11968,,B.lion,,,,58,teacher,,,,,,,Pharmaceuticals,Diversified,,
7237,12024,Jose Maria Aristrain,,,,,,,,,,,,,,,,,,Spain,person.public,USD-networth,"$1,200,000,000",,,12024.03,11969,,B.lion,,,,57,teacher,,,,,,,Steel,Metals & Mining,,
7238,12024,Michael Arougheti,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11938,,B.lion,,,,88,advisor,,,,,,,Finance,Finance & Investments,,
7239,12024,Tope Awotona,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Software,Technology,,
7240,12024,Mehmet Aydinlar,,,,,,,,,,,,,,,,,,Turkey,person.public,USD-networth,"$1,200,000,000",,,12024.03,11979,,B.lion,,,,47,householder,,,,,,,Hospitals,Healthcare,,
7241,12024,Danna Azrieli,,,,,,,,,,,,,,,,,,Israel,person.public,USD-networth,"$1,200,000,000",,,12024.03,11971,,B.lion,,,,55,teacher,,,,,,,Real estate,Real Estate,,
7242,12024,Naomi Azrieli,,,,,,,,,,,,,,,,,,Canada,person.public,USD-networth,"$1,200,000,000",,,12024.03,11965,,B.lion,,,,61,teacher,,,,,,,Real estate,Real Estate,,
7243,12024,Sharon Azrieli,,,,,,,,,,,,,,,,,,Canada,person.public,USD-networth,"$1,200,000,000",,,12024.03,11981,,B.lion,,,,45,householder,,,,,,,Real estate,Real Estate,,
7244,12024,Bai Houshan,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11965,,B.lion,,,,61,teacher,,,,,,,Lithium battery,Energy,,
7245,12024,Thomas Bailey,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11965,,B.lion,,,,61,teacher,,,,,,,Money management,Finance & Investments,,
7246,12024,Bernhard Braun-Luedicke,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$1,200,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,Medical technology,Healthcare,,
7247,12024,Eva Maria Braun-Luedicke,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$1,200,000,000",,,12024.03,11956,,B.lion,,,,70,teacher,,,,,,,Medical technology,Healthcare,,
7248,12024,Friederike Braun-Luedicke,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$1,200,000,000",,,12024.03,11961,,B.lion,,,,65,teacher,,,,,,,Medical technology,Healthcare,,
7249,12024,Jeffrey Cheah,,,,,,,,,,,,,,,,,,Malaysia,person.public,USD-networth,"$1,200,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,"Property, healthcare",Real Estate,,
7250,12024,Chen Xianbao,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11953,,B.lion,,,,73,advisor,,,,,,,Food,Food & Beverage,,
7251,12024,Cheng Xianfeng,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11956,,B.lion,,,,70,teacher,,,,,,,Pharmaceuticals,Healthcare,,
7252,12024,Chung Yong-jin,,,,,,,,,,,,,,,,,,South Korea,person.public,USD-networth,"$1,200,000,000",,,12024.03,11925,,B.lion,,,,101,phantasim,,,,,,,Retail,Fashion & Retail,,
7253,12024,Darwin Deason,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,Software,Service,,
7254,12024,Diego Della Valle,,,,,,,,,,,,,,,,,,Italy,person.public,USD-networth,"$1,200,000,000",,,12024.03,11964,,B.lion,,,,62,teacher,,,,,,,Shoes,Fashion & Retail,,
7255,12024,Ashwin Desai,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$1,200,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,Specialty chemicals,Manufacturing,,
7256,12024,Richard Desmond,,,,,,,,,,,,,,,,,,United Kingdom,person.public,USD-networth,"$1,200,000,000",,,12024.03,11958,,B.lion,,,,68,teacher,,,,,,,Publishing,Media & Entertainment,,
7257,12024,Ding Shui Po,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11939,,B.lion,,,,87,advisor,,,,,,,"Sneakers, sportswear",Fashion & Retail,,
7258,12024,Sefik Yilmaz Dizdar,,,,,,,,,,,,,,,,,,Turkey,person.public,USD-networth,"$1,200,000,000",,,12024.03,11942,,B.lion,,,,84,advisor,,,,,,,Fashion retail,Fashion & Retail,,
7259,12024,Mathias Doepfner,,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$1,200,000,000",,,12024.03,11956,,B.lion,,,,70,teacher,,,,,,,Media,Media & Entertainment,,
7260,12024,Farhad Ebrahimi,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11974,,B.lion,,,,52,teacher,,,,,,,Solar panels,Manufacturing,,
7261,12024,Jose Roberto Ermirio de Moraes,,,,,,,,,,,,,,,,,,Brazil,person.public,USD-networth,"$1,200,000,000",,,12024.03,11959,,B.lion,,,,67,teacher,,,,,,,Diversified,Diversified,,
7262,12024,Jose Ermirio de Moraes Neto,,,,,,,,,,,,,,,,,,Brazil,person.public,USD-networth,"$1,200,000,000",,,12024.03,11968,,B.lion,,,,58,teacher,,,,,,,Diversified,Diversified,,
7263,12024,Fang Hongbo,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11976,,B.lion,,,,50,teacher,,,,,,,Home appliances,Manufacturing,,
7264,12024,David Feffer,XY,,,,,,,,,,,,,,,,,Brazil,person.public,USD-networth,"$1,200,000,000",,,12024.03,11966,,B.lion,,,,60,teacher,,,,,,,Pulp and paper,Manufacturing,,
7265,12024,Zsolt Felcsuti,,,,,,,,,,,,,,,,,,Hungary,person.public,USD-networth,"$1,200,000,000",,,12024.03,11942,,B.lion,,,,84,advisor,,,,,,,Manufacturing,Manufacturing,,
7266,12024,Ben Francis,,,,,,,,,,,,,,,,,,United Kingdom,person.public,USD-networth,"$1,200,000,000",,,12024.03,11981,,B.lion,,,,45,householder,,,,,,,Fitness clothing,Fashion & Retail,,
7267,12024,Gary Friedman,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,Furniture retail,Fashion & Retail,,
7268,12024,Dan Gertler,,,,,,,,,,,,,,,,,,Israel,person.public,USD-networth,"$1,200,000,000",,,12024.03,11942,,B.lion,,,,84,advisor,,,,,,,Mining,Metals & Mining,,
7269,12024,Balkrishan Goenka,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$1,200,000,000",,,12024.03,11934,,B.lion,,,,92,phantasim,,,,,,,Textiles,Manufacturing,,
7270,12024,Lawrence Golub,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11967,,B.lion,,,,59,teacher,,,,,,,Private equity,Finance & Investments,,
7271,12024,Saroj Rani Gupta,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$1,200,000,000",,,12024.03,11948,,B.lion,,,,78,advisor,,,,,,,Steel tubes,Manufacturing,,
7272,12024,Anthony Hall,,,,,,,,,,,,,,,,,,Australia,person.public,USD-networth,"$1,200,000,000",,,12024.03,11965,,B.lion,,,,61,teacher,,,,,,,Technology,Technology,,
7273,12024,Fahed Hariri,,,,,,,,,,,,,,,,,,Lebanon,person.public,USD-networth,"$1,200,000,000",,,12024.03,11965,,B.lion,,,,61,teacher,,,,,,,"Construction, investments",Construction & Engineering,,
7274,12024,Richard Hayne,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11972,,B.lion,,,,54,teacher,,,,,,,Urban Outfitters,Fashion & Retail,,
7275,12024,Michael Heine,XY,,,,,,,,,,,,,,,,,Australia,person.public,USD-networth,"$1,200,000,000",,,12024.03,11962,,B.lion,,,,64,teacher,,,,,,,Financial services,Finance & Investments,,
7276,12024,Orion Hindawi,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11946,,B.lion,,,,80,advisor,,,,,,,Software,Technology,,
7277,12024,Lawrence Ho,,,,,,,,,,,,,,,,,,Hong Kong,person.public,USD-networth,"$1,200,000,000",,,12024.03,11943,,B.lion,,,,83,advisor,,,,,,,Casinos,Gambling & Casinos,,
7278,12024,Huang Guanlin,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11944,,B.lion,,,,82,advisor,,,,,,,"Textiles, apparel",Fashion & Retail,,
7279,12024,Sam Hupert,,,,,,,,,,,,,,,,,,Australia,person.public,USD-networth,"$1,200,000,000",,,12024.03,11972,,B.lion,,,,54,teacher,,,,,,,Technology,Technology,,
7280,12024,Mohammed Ibrahim,,,,,,,,,,,,,,,,,,United Kingdom,person.public,USD-networth,"$1,200,000,000",,,12024.03,11981,,B.lion,,,,45,householder,,,,,,,Communications,Telecom,,
7281,12024,Shirley Kao,,,,,,,,,,,,,,,,,,Taiwan,person.public,USD-networth,"$1,200,000,000",,,12024.03,11981,,B.lion,,,,45,householder,,,,,,,Food & beverage retailing,Food & Beverage,,
7282,12024,David Kaplan,XY,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11984,,B.lion,,,,42,householder,,,,,,,Finance,Finance & Investments,,
7283,12024,Kim Kardashian,,,,,,,,,,,,,,,,,,United States,person.public,USD-networth,"$1,200,000,000",,,12024.03,11951,,B.lion,,,,75,advisor,,,,,,,"Shapewear, cosmetics, reality TV",Fashion & Retail,,
7284,12024,Ke Guihua,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11975,,B.lion,,,,51,teacher,,,,,,,Auto parts,Manufacturing,,
7285,12024,Ke Yunfeng,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11972,,B.lion,,,,54,teacher,,,,,,,Retailing,Healthcare,,
7286,12024,Alexander Klyachin,,,,,,,,,,,,,,,,,,Russia,person.public,USD-networth,"$1,200,000,000",,,12024.03,11973,,B.lion,,,,53,teacher,,,,,,,Real estate,Real Estate,,
7287,12024,Christine Knauf,XX,,,,,,,Germany,,,,,,,,,,Germany,person.public,USD-networth,"$1,200,000,000",,,12024.03,11973,12021,B.lion,,,,53,teacher,,,,,,,Building materials,Manufacturing,"Christine Brigitte Knauf is an heir to one of the world's leading producers of building materials and systems, Knauf Gips KG.
Based in Iphofen, Germany, the company employs more than 35,000 people around the world and has annual revenue of over $11 billion.
Its product line includes plasterboards, cement boards and insulating materials.
Knauf Gips dates to 1932, when brothers and mining engineers Alfons and Karl Knauf obtained rights to gypsum deposits in Schengen, Germany.
Their original gypsum factory, on the Moselle River in the border region of Luxembourg, Germany and France, is still the company's production nucleus.",
7288,12024,Karl Knauf,XY,,,,,,,,,,,,,,,,,Germany,person.public,USD-networth,"$1,200,000,000",,,12024.03,11942,12021,B.lion,,,,84,advisor,,,,,,,Building materials,Manufacturing,"Karl Knauf is an heir to one of the world's leading producers of building materials and systems, Knauf Gips KG.
Based in Iphofen, Germany, the company employs more than 35,000 people around the world and has annual revenue of over $11 billion.
Its product line includes plasterboards, cement boards and insulating materials.
Knauf Gips traces its roots to 1932, when brothers and mining engineers Alfons and Karl Knauf obtained rights to gypsum deposits in Schengen, Germany.
Their original gypsum factory, on the Moselle River in the border region of Luxembourg, Germany and France, is still the company's production nucleus.",
7289,12024,Suresh Krishna,,,,,,,,,,,,,,,,,,India,person.public,USD-networth,"$1,200,000,000",,,12024.03,11966,,B.lion,,,,60,teacher,,,,,,,Auto parts,Automotive,,
7290,12024,Guy Laliberté,,,,,,,,,,,,,,,,,,Canada,person.public,USD-networth,"$1,200,000,000",,,12024.03,11947,,B.lion,,,,79,advisor,,,,,,,Cirque du Soleil,Media & Entertainment,,
7291,12024,Lee Su-jin,,,,,,,,,,,,,,,,,,South Korea,person.public,USD-networth,"$1,200,000,000",,,12024.03,11963,,B.lion,,,,63,teacher,,,,,,,Hospitality,Technology,,
7292,12024,Li Guoqing,,,,,,,,,,,,,,,,,,China,person.public,USD-networth,"$1,200,000,000",,,12024.03,11954,,B.lion,,,,72,teacher,,,,,,,Petro Fibre,Manufacturing,,
